,Product,Aisle Assigned,Cosine Similarity,aisle_origin,number of transactions that had item
1699,Raspberry Lemonade Cans,packaged produce,0.0029928939678220954,missing,14
1700,Fruit Chews Original,candy chocolate,0.00299099049868288,missing,2
1701,Red Cherry Tomato,canned meals beans,0.0029888588711181946,missing,8
1702,Organic Satsuma,frozen dessert,0.002979914528933307,missing,6
1703,Organic Sprouted Sonoma Sun Bread,bulk grains rice dried goods,0.002967626901254173,missing,27
1704,Superfood Superflakes Cocoa Coconut,soy lactosefree,0.0029548504200566663,missing,17
1705,Probiotics 100% Strawberry & Banana Juice,dog food care,0.0029254964783104864,missing,18
1706,Autumn Glory (Huaguan) Apple,packaged meat,0.002924908263975977,missing,14
1707,Sweet Lemon,seafood counter,0.002918492308733703,missing,16
1708,Mozzarella Marinated Ciliegine,seafood counter,0.002918492308733703,missing,4
1709,Chocolate Peanut Butter Powder,seafood counter,0.002918492308733703,missing,4
1710,Sweet Buttercream Dairy Creamer,latino foods,0.0029000709039752807,missing,7
1711,Roasted Tamari Almonds,indian foods,0.0028980029497627834,other,9
1712,Organic Heirloom Apple,fresh fruits,0.0028941804339500106,missing,15
1713,Norwegian Gold Kids DHA Chewables Fruit Punch Flavor,vitamins supplements,0.002885957816643833,other,3
1714,Organic Low Fat Peach Kefir,refrigerated,0.002883595535697712,missing,7
1715,Grain Free Granola Coconut Cashew,bulk dried fruits vegetables,0.0028784398570645695,missing,7
1716,Oroblanco,bulk dried fruits vegetables,0.0028784398570645695,missing,7
1717,Gummy Bears Made With Real Fruit Juice,cat food care,0.0028699633289908494,missing,14
1718,Organic Concorde Pear,canned meat seafood,0.0028567231245801884,missing,8
1719,Cranberry,baking supplies decor,0.002836973614690725,missing,6
1720,Organic Bowel Cleanse,muscles joints pain relief,0.002834157917698644,other,7
1721,"Magnesium Supplement, Raspberry-Lemon Flavor",candy chocolate,0.002826220369025702,other,14
1722,Herbatonin 0.3 mg Plant Melatonin Vegan Capsules,cold flu allergy,0.0028151038006321775,other,6
1723,Super Food Salad,prepared soups salads,0.0028146131274048155,missing,2
1724,Custard Caramel Sea Salt,prepared soups salads,0.0028146131274048155,missing,8
1725,Poppables White Cheddar Chips,prepared soups salads,0.0028146131274048155,missing,8
1726,Organic Envy Apple,fresh fruits,0.002802278155401936,missing,16
1727,Breton White Bean Crackers with Salt & Pepper,refrigerated pudding desserts,0.002797928062053395,missing,4
1728,Raisin Bran Crunch Apple & Strawberry Cereal,refrigerated pudding desserts,0.002797928062053395,missing,4
1729,Frozen Custard and Fruit Ice Flavors: Vanilla Custard,specialty cheeses,0.002788358184305574,missing,15
1730,Organic Graffiti Eggplant,fresh vegetables,0.002785489880286925,missing,13
1731,Brussels Sprout Stalk,buns rolls,0.002767374303643827,missing,5
1732,2% Organic Reduced Fat Milk,protein meal replacements,0.0027661908735786005,missing,4
1733,Free Ride Hibiscus Fruit Herbal Refresher Kombucha,protein meal replacements,0.0027661908735786005,missing,4
1734,Organic Tulsi Ginger Tea,tea,0.0027633158885862464,other,18
1735,Original Ultra Strength HD Dish Liquid,marinades meat preparation,0.0027589225145731823,missing,9
1736,Enameled Lemon Squeezer,frozen breakfast,0.0027535360899019696,missing,6
1737,Chocolate Chip Cookie Dough Pint Slices,ice cream ice,0.0027494116888411484,missing,6
1738,Organic Soybean Spaghetti Pasta,tofu meat alternatives,0.0027465635809148024,missing,5
1739,California Select Extra Virgin Olive Oil,cleaning products,0.0027449023887863395,missing,6
1740,Heavy Organic Coconut Cream,fresh fruits,0.002742983251332178,missing,19
1741,Cheesecake Cherry Cups,packaged meat,0.0027360011528854648,missing,4
1742,Chub Chorizo,packaged seafood,0.0027347373341368247,missing,26
1743,Sugar Free Monkfruit Sweetened Almond Dark Chocolate Bar,soy lactosefree,0.002707368975509855,missing,16
1744,"Cocktail Mixer, Mojito",poultry counter,0.0026912378680625315,other,10
1745,Strawberry 2% Milkfat Cottage Cheese,cat food care,0.0026846048724222357,missing,4
1746,Reserve Dark Roast Guatemala San Sebastián Ground Coffee,eggs,0.0026637681696179928,missing,8
1747,Organic Herbes De Provence,condiments,0.002635753094573055,other,3
1748,Cipollini Onion,packaged seafood,0.002635258834229479,missing,7
1749,Mini Pineapple,baking supplies decor,0.0026265271950050625,missing,7
1750,Mint Lemonade Flavored Greens Drink Mix Pouches,oils vinegars,0.002625265780594255,missing,6
1751,Hot Chili with Beans,hot cereal pancake mixes,0.002623470347854188,missing,1
1752,"Legume Bowls Green Chickpeas, Kale, Potato, Tomato & Rosemary",packaged vegetables fruits,0.002620842097117364,missing,10
1753,Mens Complete Gummy Vitamins,instant foods,0.0026068946095418807,missing,8
1754,Fruit Salad,beers coolers,0.002592814894208658,missing,5
1755,Original Lapanzena Mini Crackers,beers coolers,0.002592814894208658,missing,5
1756,Cookies & Cream Greek Crunch Yogurt,hot dogs bacon sausage,0.002580732291195538,missing,5
1757,Organic Sushi Rice,canned meat seafood,0.0025551308397827608,other,10
1758,Harbison,specialty cheeses,0.0025454111265805174,missing,2
1759,Apple Wedges,canned fruit applesauce,0.002535068048604159,missing,2
1760,Bogota Blackberry Lime Sparkling Antioxidant Infused Beverage,canned fruit applesauce,0.002535068048604159,missing,2
1761,Smoked Ranch Spice Almonds,buns rolls,0.002526255551943125,missing,6
1762,Original Salad Cream,canned jarred vegetables,0.0025180637008037202,other,6
1763,Beef Chuck Eye Steak,coffee,0.0025044772767255745,other,8
1764,Garden In A Can Basil 1 Each,butter,0.00249894337858032,missing,6
1765,Frosted Sugar Cookie Coffee Creamer,nuts seeds dried fruit,0.0024840456365728563,missing,10
1766,Mini Easter Candy Cane,candy chocolate,0.0024421335157618863,missing,3
1767,"Noodles, onions & mushrooms in a sour cream sauce Beef Stroganoff Starter",candy chocolate,0.0024421335157618863,missing,3
1768,"Brewed Bars, Specialty, Tropical Fruits + White Tea",frozen dessert,0.0024330900243309003,missing,9
1769,Fruit & Nut Mix,fresh pasta,0.002420555496507823,missing,5
1770,Mushroom Coffee Mix Lions Mane & Chaga,other creams cheeses,0.0023982642847594606,missing,10
1771,Organic Sprouted White Bread,marinades meat preparation,0.0023892969846932193,missing,12
1772,Vanilla Bean Greek Nonfat Yogurt Honey Oat Crisps Dippers,marinades meat preparation,0.0023892969846932193,missing,3
1773,Organic Honeycrisp Apples,oils vinegars,0.002378022521514048,missing,13
1774,Pediatric Electrolyte Solution with Zinc Grape,plates bowls cups flatware,0.002363828408075935,other,5
1775,Total 2% Greek Yogurt,coffee,0.002361243820933695,missing,4
1776,Four Cheese Tortellini,canned meals beans,0.0023446538011087045,missing,13
1777,Natural Uncured Bacon Pork Sticks,popcorn jerky,0.0023397734863792583,missing,5
1778,Asian Pear Package,feminine care,0.0023363848274701236,missing,11
1779,All Purpose Flour Blend,baking ingredients,0.0023245460149121594,other,12
1780,Biscuits,packaged seafood,0.0023240798385523965,missing,9
1781,Go Gurt Low Fat Yogurt Vitamin A & D,baking supplies decor,0.0023163792565771488,missing,9
1782,Teething Gel,grains rice dried goods,0.0022990429543480674,other,13
1783,MicroThin Condoms,prepared soups salads,0.0022981219951603263,other,3
1784,Rts Brown & Quinoa Rice,baking ingredients,0.002282658872087768,missing,7
1785,Ambrosia Apple,packaged poultry,0.002232152588577071,missing,7
1786,Chocolate Bar,laundry,0.0021314876767396405,other,11
1787,Garlic Extra Virgin Olive Oil,coffee,0.0021119606780236333,other,5
1788,Golden Honeydew Melon,specialty cheeses,0.002078319481908384,missing,3
1789,Organic Sea Buckthorn,breakfast bars pastries,0.0020544148223651804,missing,4
1790,Cherub Tomatoes,laundry,0.0020407440815591107,missing,3
1791,"Sleep Aid, Calms Forte, Tablets",butter,0.0020403787245428114,missing,1
1792,Starfruit (Carambola),asian foods,0.0020313919197030503,missing,7
1793,French Roast K Cup,cocoa drink mixes,0.0019778688370482764,missing,14
1794,Fresh Oregano,honeys syrups nectars,0.001965976328246195,missing,4
1795,Organic Plain Skyr,tea,0.001950950996047697,missing,13
1796,Doc McStuffins Adhesive Bandages,bread,0.001947854634687588,other,2
1797,Salted Caramel Craze Ice Cream,hot dogs bacon sausage,0.0019235642782806683,missing,1
1798,Chocolate Pudding With Sea Salt,vitamins supplements,0.001889302878174264,missing,7
1799,Avocado Oil Mayonnaise,popcorn jerky,0.0018497533564578532,missing,2
1800,Honeycrisp Apple Bag,canned jarred vegetables,0.0018389337202201828,missing,5
1801,Popcorn Butter Flavor,popcorn jerky,0.0017439641891652334,missing,9
1802,Organic Green Bell Pepper,milk,0.001595171259731119,missing,2
